0.107 [0, 14.944367, 0, 0, 0, 0, 1] 
0.108 [0, 14.943318, 0, 0, 0, 0, 1] 
0.109 [0, 14.942258, 0, 0, 0, 0, 1] 
0.11 [0, 14.941189, 0, 0, 0, 0, 1] 
0.111 [0, 14.94011, 0, 0, 0, 0, 1] 
0.112 [0, 14.939021, 0, 0, 0, 0, 1] 
0.113 [0, 14.937922, 0, 0, 0, 0, 1] 
0.114 [0, 14.936814, 0, 0, 0, 0, 1] 
0.115 [0, 14.935695, 0, 0, 0, 0, 1] 
0.116 [0, 14.934567, 0, 0, 0, 0, 1] 
0.117 [0, 14.933429, 0, 0, 0, 0, 1] 
0.118 [0, 14.932282, 0, 0, 0, 0, 1] 
0.119 [0, 14.931124, 0, 0, 0, 0, 1] 
0.12 [0, 14.929957, 0, 0, 0, 0, 1] 
0.121 [0, 14.928779, 0, 0, 0, 0, 1] 
0.122 [0, 14.927592, 0, 0, 0, 0, 1] 
0.123 [0, 14.926396, 0, 0, 0, 0, 1] 
0.124 [0, 14.925189, 0, 0, 0, 0, 1] 
0.125 [0, 14.923972, 0, 0, 0, 0, 1] 
0.126 [0, 14.922746, 0, 0, 0, 0, 1] 
0.127 [0, 14.92151, 0, 0, 0, 0, 1] 
0.128 [0, 14.920264, 0, 0, 0, 0, 1] 
0.129 [0, 14.919009, 0, 0, 0, 0, 1] 
0.13 [0, 14.917743, 0, 0, 0, 0, 1] 
0.131 [0, 14.916468, 0, 0, 0, 0, 1] 
0.132 [0, 14.915183, 0, 0, 0, 0, 1] 
0.133 [0, 14.913888, 0, 0, 0, 0, 1] 
0.134 [0, 14.912583, 0, 0, 0, 0, 1] 
0.135 [0, 14.911269, 0, 0, 0, 0, 1] 
0.136 [0, 14.909944, 0, 0, 0, 0, 1] 
0.137 [0, 14.90861, 0, 0, 0, 0, 1] 
0.138 [0, 14.907266, 0, 0, 0, 0, 1] 
0.139 [0, 14.905912, 0, 0, 0, 0, 1] 
0.14 [0, 14.904549, 0, 0, 0, 0, 1] 
0.141 [0, 14.903175, 0, 0, 0, 0, 1] 
0.142 [0, 14.901792, 0, 0, 0, 0, 1] 
0.143 [0, 14.900399, 0, 0, 0, 0, 1] 
0.144 [0, 14.898996, 0, 0, 0, 0, 1] 
0.145 [0, 14.897584, 0, 0, 0, 0, 1] 
0.146 [0, 14.896161, 0, 0, 0, 0, 1] 
0.147 [0, 14.894729, 0, 0, 0, 0, 1] 
0.148 [0, 14.893287, 0, 0, 0, 0, 1] 
0.149 [0, 14.891835, 0, 0, 0, 0, 1] 
0.15 [0, 14.890373, 0, 0, 0, 0, 1] 
0.151 [0, 14.888902, 0, 0, 0, 0, 1] 
0.152 [0, 14.88742, 0, 0, 0, 0, 1] 
0.153 [0, 14.885929, 0, 0, 0, 0, 1] 
0.154 [0, 14.884428, 0, 0, 0, 0, 1] 
0.155 [0, 14.882918, 0, 0, 0, 0, 1] 
0.156 [0, 14.881397, 0, 0, 0, 0, 1] 
0.157 [0, 14.879867, 0, 0, 0, 0, 1] 
0.158 [0, 14.878327, 0, 0, 0, 0, 1] 
0.159 [0, 14.876777, 0, 0, 0, 0, 1] 
0.16 [0, 14.875217, 0, 0, 0, 0, 1] 
0.161 [0, 14.873647, 0, 0, 0, 0, 1] 
0.162 [0, 14.872068, 0, 0, 0, 0, 1] 
0.163 [0, 14.870479, 0, 0, 0, 0, 1] 
0.164 [0, 14.86888, 0, 0, 0, 0, 1] 
0.165 [0, 14.867271, 0, 0, 0, 0, 1] 
0.166 [0, 14.865652, 0, 0, 0, 0, 1] 
0.167 [0, 14.864024, 0, 0, 0, 0, 1] 
0.168 [0, 14.862385, 0, 0, 0, 0, 1] 
0.169 [0, 14.860737, 0, 0, 0, 0, 1] 
0.17 [0, 14.859079, 0, 0, 0, 0, 1] 
0.171 [0, 14.857412, 0, 0, 0, 0, 1] 
0.172 [0, 14.855734, 0, 0, 0, 0, 1] 
0.173 [0, 14.854047, 0, 0, 0, 0, 1] 
0.174 [0, 14.85235, 0, 0, 0, 0, 1] 
0.175 [0, 14.850643, 0, 0, 0, 0, 1] 
0.176 [0, 14.848926, 0, 0, 0, 0, 1] 
0.177 [0, 14.847199, 0, 0, 0, 0, 1] 
0.178 [0, 14.845463, 0, 0, 0, 0, 1] 
0.179 [0, 14.843717, 0, 0, 0, 0, 1] 
0.18 [0, 14.841961, 0, 0, 0, 0, 1] 
0.181 [0, 14.840195, 0, 0, 0, 0, 1] 
0.182 [0, 14.838419, 0, 0, 0, 0, 1] 
0.183 [0, 14.836634, 0, 0, 0, 0, 1] 
0.184 [0, 14.834839, 0, 0, 0, 0, 1] 
0.185 [0, 14.833034, 0, 0, 0, 0, 1] 
0.186 [0, 14.831219, 0, 0, 0, 0, 1] 
0.187 [0, 14.829394, 0, 0, 0, 0, 1] 
0.188 [0, 14.82756, 0, 0, 0, 0, 1] 
0.189 [0, 14.825716, 0, 0, 0, 0, 1] 
0.19 [0, 14.823861, 0, 0, 0, 0, 1] 
0.191 [0, 14.821998, 0, 0, 0, 0, 1] 
0.192 [0, 14.820124, 0, 0, 0, 0, 1] 
0.193 [0, 14.81824, 0, 0, 0, 0, 1] 
0.194 [0, 14.816347, 0, 0, 0, 0, 1] 
0.195 [0, 14.814444, 0, 0, 0, 0, 1] 
0.196 [0, 14.812531, 0, 0, 0, 0, 1] 
0.197 [0, 14.810608, 0, 0, 0, 0, 1] 
0.198 [0, 14.808676, 0, 0, 0, 0, 1] 
0.199 [0, 14.806733, 0, 0, 0, 0, 1] 
0.2 [0, 14.804781, 0, 0, 0, 0, 1] 
0.201 [0, 14.802819, 0, 0, 0, 0, 1] 
0.202 [0, 14.800847, 0, 0, 0, 0, 1] 
0.203 [0, 14.798866, 0, 0, 0, 0, 1] 
0.204 [0, 14.796874, 0, 0, 0, 0, 1] 
0.205 [0, 14.794873, 0, 0, 0, 0, 1] 
0.206 [0, 14.792862, 0, 0, 0, 0, 1] 
0.207 [0, 14.790841, 0, 0, 0, 0, 1] 
0.208 [0, 14.78881, 0, 0, 0, 0, 1] 
0.209 [0, 14.78677, 0, 0, 0, 0, 1] 
0.21 [0, 14.78472, 0, 0, 0, 0, 1] 
0.211 [0, 14.782659, 0, 0, 0, 0, 1] 
0.212 [0, 14.78059, 0, 0, 0, 0, 1] 
0.213 [0, 14.77851, 0, 0, 0, 0, 1] 
0.214 [0, 14.77642, 0, 0, 0, 0, 1] 
0.215 [0, 14.774321, 0, 0, 0, 0, 1] 
0.216 [0, 14.772212, 0, 0, 0, 0, 1] 
0.217 [0, 14.770093, 0, 0, 0, 0, 1] 
0.218 [0, 14.767964, 0, 0, 0, 0, 1] 
0.219 [0, 14.765825, 0, 0, 0, 0, 1] 
0.22 [0, 14.763677, 0, 0, 0, 0, 1] 
0.221 [0, 14.761519, 0, 0, 0, 0, 1] 
0.222 [0, 14.759351, 0, 0, 0, 0, 1] 
0.223 [0, 14.757173, 0, 0, 0, 0, 1] 
0.224 [0, 14.754985, 0, 0, 0, 0, 1] 
0.225 [0, 14.752788, 0, 0, 0, 0, 1] 
0.226 [0, 14.750581, 0, 0, 0, 0, 1] 
0.227 [0, 14.748364, 0, 0, 0, 0, 1] 
0.228 [0, 14.746137, 0, 0, 0, 0, 1] 
0.229 [0, 14.7439, 0, 0, 0, 0, 1] 
0.23 [0, 14.741654, 0, 0, 0, 0, 1] 
0.231 [0, 14.739397, 0, 0, 0, 0, 1] 
0.232 [0, 14.737131, 0, 0, 0, 0, 1] 
0.233 [0, 14.734855, 0, 0, 0, 0, 1] 
0.234 [0, 14.73257, 0, 0, 0, 0, 1] 
0.235 [0, 14.730274, 0, 0, 0, 0, 1] 
0.236 [0, 14.727969, 0, 0, 0, 0, 1] 
0.237 [0, 14.725654, 0, 0, 0, 0, 1] 
0.238 [0, 14.723329, 0, 0, 0, 0, 1] 
0.239 [0, 14.720994, 0, 0, 0, 0, 1] 
0.24 [0, 14.718649, 0, 0, 0, 0, 1] 
0.241 [0, 14.716295, 0, 0, 0, 0, 1] 
0.242 [0, 14.713931, 0, 0, 0, 0, 1] 
0.243 [0, 14.711557, 0, 0, 0, 0, 1] 
0.244 [0, 14.709173, 0, 0, 0, 0, 1] 
0.245 [0, 14.706779, 0, 0, 0, 0, 1] 
0.246 [0, 14.704376, 0, 0, 0, 0, 1] 
0.247 [0, 14.701962, 0, 0, 0, 0, 1] 
0.248 [0, 14.699539, 0, 0, 0, 0, 1] 
0.249 [0, 14.697106, 0, 0, 0, 0, 1] 
0.25 [0, 14.694664, 0, 0, 0, 0, 1] 
0.251 [0, 14.692211, 0, 0, 0, 0, 1] 
0.252 [0, 14.689749, 0, 0, 0, 0, 1] 
0.253 [0, 14.687277, 0, 0, 0, 0, 1] 
0.254 [0, 14.684795, 0, 0, 0, 0, 1] 
0.255 [0, 14.682303, 0, 0, 0, 0, 1] 
0.256 [0, 14.679802, 0, 0, 0, 0, 1] 
0.257 [0, 14.67729, 0, 0, 0, 0, 1] 
0.258 [0, 14.674769, 0, 0, 0, 0, 1] 
0.259 [0, 14.672238, 0, 0, 0, 0, 1] 
0.26 [0, 14.669697, 0, 0, 0, 0, 1] 
0.261 [0, 14.667147, 0, 0, 0, 0, 1] 
0.262 [0, 14.664586, 0, 0, 0, 0, 1] 
0.263 [0, 14.662016, 0, 0, 0, 0, 1] 
0.264 [0, 14.659436, 0, 0, 0, 0, 1] 
0.265 [0, 14.656846, 0, 0, 0, 0, 1] 
0.266 [0, 14.654247, 0, 0, 0, 0, 1] 
0.267 [0, 14.651637, 0, 0, 0, 0, 1] 
0.268 [0, 14.649018, 0, 0, 0, 0, 1] 
0.269 [0, 14.646389, 0, 0, 0, 0, 1] 
0.27 [0, 14.64375, 0, 0, 0, 0, 1] 
0.271 [0, 14.641101, 0, 0, 0, 0, 1] 
0.272 [0, 14.638443, 0, 0, 0, 0, 1] 
0.273 [0, 14.635774, 0, 0, 0, 0, 1] 
0.274 [0, 14.633096, 0, 0, 0, 0, 1] 
0.275 [0, 14.630408, 0, 0, 0, 0, 1] 
0.276 [0, 14.62771, 0, 0, 0, 0, 1] 
0.277 [0, 14.625003, 0, 0, 0, 0, 1] 
0.278 [0, 14.622286, 0, 0, 0, 0, 1] 
0.279 [0, 14.619558, 0, 0, 0, 0, 1] 
0.28 [0, 14.616821, 0, 0, 0, 0, 1] 
0.281 [0, 14.614075, 0, 0, 0, 0, 1] 
0.282 [0, 14.611318, 0, 0, 0, 0, 1] 
0.283 [0, 14.608552, 0, 0, 0, 0, 1] 
0.284 [0, 14.605775, 0, 0, 0, 0, 1] 
0.285 [0, 14.602989, 0, 0, 0, 0, 1] 
0.286 [0, 14.600193, 0, 0, 0, 0, 1] 
0.287 [0, 14.597388, 0, 0, 0, 0, 1] 
0.288 [0, 14.594572, 0, 0, 0, 0, 1] 
0.289 [0, 14.591747, 0, 0, 0, 0, 1] 
0.29 [0, 14.588912, 0, 0, 0, 0, 1] 
0.291 [0, 14.586067, 0, 0, 0, 0, 1] 
0.292 [0, 14.583212, 0, 0, 0, 0, 1] 
0.293 [0, 14.580348, 0, 0, 0, 0, 1] 
0.294 [0, 14.577473, 0, 0, 0, 0, 1] 
0.295 [0, 14.574589, 0, 0, 0, 0, 1] 
0.296 [0, 14.571695, 0, 0, 0, 0, 1] 
0.297 [0, 14.568792, 0, 0, 0, 0, 1] 
0.298 [0, 14.565878, 0, 0, 0, 0, 1] 
0.299 [0, 14.562955, 0, 0, 0, 0, 1] 
0.3 [0, 14.560021, 0, 0, 0, 0, 1] 
0.301 [0, 14.557078, 0, 0, 0, 0, 1] 
0.302 [0, 14.554126, 0, 0, 0, 0, 1] 
0.303 [0, 14.551163, 0, 0, 0, 0, 1] 
0.304 [0, 14.548191, 0, 0, 0, 0, 1] 
0.305 [0, 14.545208, 0, 0, 0, 0, 1] 
0.306 [0, 14.542216, 0, 0, 0, 0, 1] 
0.307 [0, 14.539214, 0, 0, 0, 0, 1] 
0.308 [0, 14.536203, 0, 0, 0, 0, 1] 
0.309 [0, 14.533181, 0, 0, 0, 0, 1] 
0.31 [0, 14.53015, 0, 0, 0, 0, 1] 
0.311 [0, 14.527109, 0, 0, 0, 0, 1] 
0.312 [0, 14.524058, 0, 0, 0, 0, 1] 
0.313 [0, 14.520997, 0, 0, 0, 0, 1] 
0.314 [0, 14.517927, 0, 0, 0, 0, 1] 
0.315 [0, 14.514846, 0, 0, 0, 0, 1] 
0.316 [0, 14.511756, 0, 0, 0, 0, 1] 
0.317 [0, 14.508656, 0, 0, 0, 0, 1] 
0.318 [0, 14.505547, 0, 0, 0, 0, 1] 
0.319 [0, 14.502427, 0, 0, 0, 0, 1] 
0.32 [0, 14.499298, 0, 0, 0, 0, 1] 
0.321 [0, 14.496158, 0, 0, 0, 0, 1] 
0.322 [0, 14.493009, 0, 0, 0, 0, 1] 
0.323 [0, 14.489851, 0, 0, 0, 0, 1] 
0.324 [0, 14.486682, 0, 0, 0, 0, 1] 
0.325 [0, 14.483504, 0, 0, 0, 0, 1] 
0.326 [0, 14.480315, 0, 0, 0, 0, 1] 
0.327 [0, 14.477117, 0, 0, 0, 0, 1] 
0.328 [0, 14.473909, 0, 0, 0, 0, 1] 
0.329 [0, 14.470692, 0, 0, 0, 0, 1] 
0.33 [0, 14.467464, 0, 0, 0, 0, 1] 
0.331 [0, 14.464227, 0, 0, 0, 0, 1] 
0.332 [0, 14.46098, 0, 0, 0, 0, 1] 
0.333 [0, 14.457723, 0, 0, 0, 0, 1] 
0.334 [0, 14.454456, 0, 0, 0, 0, 1] 
0.335 [0, 14.45118, 0, 0, 0, 0, 1] 
0.336 [0, 14.447893, 0, 0, 0, 0, 1] 
0.337 [0, 14.444597, 0, 0, 0, 0, 1] 
0.338 [0, 14.441291, 0, 0, 0, 0, 1] 
0.339 [0, 14.437975, 0, 0, 0, 0, 1] 
0.34 [0, 14.43465, 0, 0, 0, 0, 1] 
0.341 [0, 14.431314, 0, 0, 0, 0, 1] 
0.342 [0, 14.427969, 0, 0, 0, 0, 1] 
0.343 [0, 14.424614, 0, 0, 0, 0, 1] 
0.344 [0, 14.421249, 0, 0, 0, 0, 1] 
0.345 [0, 14.417875, 0, 0, 0, 0, 1] 
0.346 [0, 14.41449, 0, 0, 0, 0, 1] 
0.347 [0, 14.411096, 0, 0, 0, 0, 1] 
0.348 [0, 14.407692, 0, 0, 0, 0, 1] 
0.349 [0, 14.404278, 0, 0, 0, 0, 1] 
0.35 [0, 14.400854, 0, 0, 0, 0, 1] 
0.351 [0, 14.397421, 0, 0, 0, 0, 1] 
0.352 [0, 14.393977, 0, 0, 0, 0, 1] 
0.353 [0, 14.390524, 0, 0, 0, 0, 1] 
0.354 [0, 14.387061, 0, 0, 0, 0, 1] 
0.355 [0, 14.383589, 0, 0, 0, 0, 1] 
0.356 [0, 14.380106, 0, 0, 0, 0, 1] 
0.357 [0, 14.376614, 0, 0, 0, 0, 1] 
0.358 [0, 14.373112, 0, 0, 0, 0, 1] 
0.359 [0, 14.3696, 0, 0, 0, 0, 1] 
0.36 [0, 14.366078, 0, 0, 0, 0, 1] 
0.361 [0, 14.362546, 0, 0, 0, 0, 1] 
0.362 [0, 14.359005, 0, 0, 0, 0, 1] 
0.363 [0, 14.355454, 0, 0, 0, 0, 1] 
0.364 [0, 14.351893, 0, 0, 0, 0, 1] 
0.365 [0, 14.348322, 0, 0, 0, 0, 1] 
0.366 [0, 14.344741, 0, 0, 0, 0, 1] 
0.367 [0, 14.341151, 0, 0, 0, 0, 1] 
0.368 [0, 14.33755, 0, 0, 0, 0, 1] 
0.369 [0, 14.33394, 0, 0, 0, 0, 1] 
0.37 [0, 14.33032, 0, 0, 0, 0, 1] 
0.371 [0, 14.326691, 0, 0, 0, 0, 1] 
0.372 [0, 14.323051, 0, 0, 0, 0, 1] 
0.373 [0, 14.319402, 0, 0, 0, 0, 1] 
0.374 [0, 14.315743, 0, 0, 0, 0, 1] 
0.375 [0, 14.312074, 0, 0, 0, 0, 1] 
0.376 [0, 14.308395, 0, 0, 0, 0, 1] 
0.377 [0, 14.304706, 0, 0, 0, 0, 1] 
0.378 [0, 14.301008, 0, 0, 0, 0, 1] 
0.379 [0, 14.2973, 0, 0, 0, 0, 1] 
0.38 [0, 14.293582, 0, 0, 0, 0, 1] 
0.381 [0, 14.289854, 0, 0, 0, 0, 1] 
0.382 [0, 14.286116, 0, 0, 0, 0, 1] 
0.383 [0, 14.282369, 0, 0, 0, 0, 1] 
0.384 [0, 14.278612, 0, 0, 0, 0, 1] 
0.385 [0, 14.274845, 0, 0, 0, 0, 1] 
0.386 [0, 14.271068, 0, 0, 0, 0, 1] 
0.387 [0, 14.267281, 0, 0, 0, 0, 1] 
0.388 [0, 14.263485, 0, 0, 0, 0, 1] 
0.389 [0, 14.259679, 0, 0, 0, 0, 1] 
0.39 [0, 14.255862, 0, 0, 0, 0, 1] 
0.391 [0, 14.252037, 0, 0, 0, 0, 1] 
0.392 [0, 14.248201, 0, 0, 0, 0, 1] 
0.393 [0, 14.244355, 0, 0, 0, 0, 1] 
0.394 [0, 14.2405, 0, 0, 0, 0, 1] 
0.395 [0, 14.236635, 0, 0, 0, 0, 1] 
0.396 [0, 14.23276, 0, 0, 0, 0, 1] 
0.397 [0, 14.228875, 0, 0, 0, 0, 1] 
0.398 [0, 14.224981, 0, 0, 0, 0, 1] 
0.399 [0, 14.221076, 0, 0, 0, 0, 1] 
0.4 [0, 14.217162, 0, 0, 0, 0, 1] 
0.401 [0, 14.213238, 0, 0, 0, 0, 1] 
0.402 [0, 14.209304, 0, 0, 0, 0, 1] 
0.403 [0, 14.205361, 0, 0, 0, 0, 1] 
0.404 [0, 14.201407, 0, 0, 0, 0, 1] 
0.405 [0, 14.197444, 0, 0, 0, 0, 1] 
0.406 [0, 14.193471, 0, 0, 0, 0, 1] 
0.407 [0, 14.189488, 0, 0, 0, 0, 1] 
0.408 [0, 14.185495, 0, 0, 0, 0, 1] 
0.409 [0, 14.181493, 0, 0, 0, 0, 1] 
0.41 [0, 14.177481, 0, 0, 0, 0, 1] 
0.411 [0, 14.173458, 0, 0, 0, 0, 1] 
0.412 [0, 14.169427, 0, 0, 0, 0, 1] 
0.413 [0, 14.165385, 0, 0, 0, 0, 1] 
0.414 [0, 14.161333, 0, 0, 0, 0, 1] 
0.415 [0, 14.157272, 0, 0, 0, 0, 1] 
0.416 [0, 14.153201, 0, 0, 0, 0, 1] 
0.417 [0, 14.14912, 0, 0, 0, 0, 1] 
0.418 [0, 14.145029, 0, 0, 0, 0, 1] 
0.419 [0, 14.140928, 0, 0, 0, 0, 1] 
0.42 [0, 14.136818, 0, 0, 0, 0, 1] 
0.421 [0, 14.132698, 0, 0, 0, 0, 1] 
0.422 [0, 14.128568, 0, 0, 0, 0, 1] 
0.423 [0, 14.124428, 0, 0, 0, 0, 1] 
0.424 [0, 14.120278, 0, 0, 0, 0, 1] 
0.425 [0, 14.116119, 0, 0, 0, 0, 1] 
0.426 [0, 14.11195, 0, 0, 0, 0, 1] 
0.427 [0, 14.107771, 0, 0, 0, 0, 1] 
0.428 [0, 14.103582, 0, 0, 0, 0, 1] 
0.429 [0, 14.099383, 0, 0, 0, 0, 1] 
0.43 [0, 14.095175, 0, 0, 0, 0, 1] 
0.431 [0, 14.090956, 0, 0, 0, 0, 1] 
0.432 [0, 14.086728, 0, 0, 0, 0, 1] 
0.433 [0, 14.08249, 0, 0, 0, 0, 1] 
0.434 [0, 14.078243, 0, 0, 0, 0, 1] 
0.435 [0, 14.073985, 0, 0, 0, 0, 1] 
0.436 [0, 14.069718, 0, 0, 0, 0, 1] 
0.437 [0, 14.065441, 0, 0, 0, 0, 1] 
0.438 [0, 14.061154, 0, 0, 0, 0, 1] 
0.439 [0, 14.056857, 0, 0, 0, 0, 1] 
0.44 [0, 14.05255, 0, 0, 0, 0, 1] 
0.441 [0, 14.048234, 0, 0, 0, 0, 1] 
0.442 [0, 14.043908, 0, 0, 0, 0, 1] 
0.443 [0, 14.039572, 0, 0, 0, 0, 1] 
0.444 [0, 14.035226, 0, 0, 0, 0, 1] 
0.445 [0, 14.03087, 0, 0, 0, 0, 1] 
0.446 [0, 14.026505, 0, 0, 0, 0, 1] 
0.447 [0, 14.022129, 0, 0, 0, 0, 1] 
0.448 [0, 14.017744, 0, 0, 0, 0, 1] 
0.449 [0, 14.013349, 0, 0, 0, 0, 1] 
0.45 [0, 14.008945, 0, 0, 0, 0, 1] 
0.451 [0, 14.00453, 0, 0, 0, 0, 1] 
0.452 [0, 14.000106, 0, 0, 0, 0, 1] 
0.453 [0, 13.995672, 0, 0, 0, 0, 1] 
0.454 [0, 13.991228, 0, 0, 0, 0, 1] 
0.455 [0, 13.986774, 0, 0, 0, 0, 1] 
0.456 [0, 13.982311, 0, 0, 0, 0, 1] 
0.457 [0, 13.977837, 0, 0, 0, 0, 1] 
0.458 [0, 13.973354, 0, 0, 0, 0, 1] 
0.459 [0, 13.968861, 0, 0, 0, 0, 1] 
0.46 [0, 13.964358, 0, 0, 0, 0, 1] 
0.461 [0, 13.959846, 0, 0, 0, 0, 1] 
0.462 [0, 13.955323, 0, 0, 0, 0, 1] 
0.463 [0, 13.950791, 0, 0, 0, 0, 1] 
0.464 [0, 13.946249, 0, 0, 0, 0, 1] 
0.465 [0, 13.941697, 0, 0, 0, 0, 1] 
0.466 [0, 13.937136, 0, 0, 0, 0, 1] 
